cooler_id,fail_prob,prob_may_2025
098ae47eaaf1598924278b5464e1e04d054277947a09eeb983205fe072e1ef26,0.0003,0.0003
098c7512f337344b9c3b04f0a5d1fa2cd5a0cafaa868c24a931f51c2700bfeae,0.0002,0.0002
099e42bf50cd2f0f9435b626893d8404a2fd9190f36b327a2547af85efcc12e2,0.0001,0.0001
09a20b8a62e4e24eeec299813cf83f3aee28390a6de07b81e7e8191942064868,0.0014,0.0014
09adf2b2bedc36d15530b5b50fc7c789d00dbf9950bd3b801df7bdd59a9aa984,0.0000,0.0000
09bd3c911e9e29262dc3a9760c8f19a0756cc4d5c487e3324333d15391b7785c,0.0000,0.0000
09c5a257d9fe4db61540503f97b95671e42cba4c896f900cf913ad2b7ff170bb,0.0001,0.0001
09c86a3e2f560e30ffd5a42f9fa051188ea429f216a7789e30d55cbb0ce8a0b2,0.0001,0.0001
09d88be4b12b0b35f004d9861a7e21e1ace80506fadb637e76fa355e000fe048,0.0003,0.0003
09d9e385756895605a5b83307985f7b8613c2a6f863ac8248f9fb0886781a569,0.0004,0.0004
09e1f4de2bbe2ba0773df2e7ab64757ad18a358d20000df4287ff6c12fcecb0c,0.6406,0.6406
09ef467c4e5222debbc96e919e1baa6492e790b0234bafb03e41c582cf7f5239,0.0000,0.0000
09f5e83b064cf643ee66b5b57fd77ceefaada254fc7360e62d39efcd933a4632,0.0046,0.0046
09f8ef05107debed2b6ea129b29f8efa20c4df91799764074271913c0f41de32,0.0022,0.0022
0a104fd4b4d1b9bc6d91d31e7150f092ca3f70d0b313541706a682d7615b1f8a,0.0023,0.0023
0a14d127d9b72d63c26171aa2fdd1d3350fa2be3cfaedbd9fbccbfd7a44bf6e1,0.0010,0.0010
0a16990987f9410f2f35d3004fe2f416814b22998b525bc7e56330625b2b45de,0.0006,0.0006
0a20641e1b14f43bb973e2b7b19c8fbc0b93f592e609700edc66c534eecad55a,0.0006,0.0006
0a2fafa12b86e036b05f1cf19acbc81fd0d5ecb83874d69ae6aaeb3e7ccaaf10,0.0013,0.0013
0a3fdc6b46dcfcca18ff1a50415c71720d86887f14b1e780735916564f59e8c6,0.0003,0.0003
0a4624dbcf7b1612261375ab22ae6274fc9f59cb18e8d9db59681e4ba23bd09b,0.0006,0.0006
0a47c5bc3ae410ef59a8640456efe4b4811ea2bf6ae73de5b32e59496672d5d6,0.0052,0.0052
0a47ded4d6d2d274b8c0cc22eca9bf713e01ae03ee8d9cc9ae3268ad8f6f02df,0.0007,0.0007
0a48b91cc38809c175849b97c64f745e8a6536db8522e60fd5c7395dd8afa669,0.0001,0.0001
0a4e0090e84ecf782b1ac67dd9ab00fb679b5f5d3f3b0335381a642872b07f73,0.0003,0.0003
0a56e76de1b4eb1ad5c6205ac1a2d4558a3d20c452589fdf043ed56946ca7496,0.0002,0.0002
0a5a1db382663f2727ce80693b140976d49bf5e9c9f8ebff7a7020398e52cd9f,0.0044,0.0044
0a64969dce3d43c84a3fa5dfc844ed7068015f8b7eb9c87a84cf4ca36cfb38e0,0.0084,0.0084
0a68aee94b04f5a5532c41df026de3aec0b700a59596a6aa3fee1295f6f2251b,0.0000,0.0000
0a691598201a3e1014a803ac17eefacacad9dc7fdb931af4ffa876357ad098fc,0.0059,0.0059
0a7106bd9f14e9165e7c5cc8c43f41fcec08c4d6c3083418505af7cdca0d434f,0.0384,0.0384
0a71326a1037a4cecaf1c6c89697ceb5a0e160aae40498d372af00e1f0223eef,0.0148,0.0148
0a716dd27dbc1726bbd9961c09d46451906e5750cdaaf0dd23ddcf260165b194,0.0018,0.0018
0a77ee503630f8b2dba285176b22813f04e75aa0b1633000b04dc6047d8d9eaa,0.0080,0.0080
0a864938a31dfeaa68f169bd83b22b418a4b5a40bed5b5da79d044b6765349df,0.0001,0.0001
0a8712636fe7893ba858e46d6aab2676909452a28f35c549db052b0551e52390,0.0004,0.0004
0a8fac571fa7d6351e1c677ff8c8f43ec6b9e7cca1fac597367186c6d361b80b,0.0035,0.0035
0a9089263e9b673aa0fa2f4f0825cbd7c97c76f6518c5838308267b7290e2b7f,0.0009,0.0009
0a98a23733a08701e1041f5e4548af1a312c1d794e61479905f7e0a5db8bff3a,0.0036,0.0036
0a9d7164d9fcb726d00c45dbebaeb1e8a213c7766134c8fe3c8bad6d2f05a38c,0.0039,0.0039
0aa022300327383f661732125bc0becfdf658cfdfcbd53c33230c99942969821,0.0001,0.0001
0aa9ba51652f53cee886d801fca450c41919a12a26fb5f6ac3d0fe891ee2eca2,0.0001,0.0001
0aaa2876148ee760d98c331d5d2b5fbc6e594757178b23ff95d7c73d9fc5de68,0.0009,0.0009
0aad954635e9387961a93d7de862680033f9098853137bccd22ca95226bd011b,0.0000,0.0000
0ab5b8b401255c955860957c18252462c39b93c16666b27eabd1ce5b68b410b6,0.0020,0.0020
0abc877994114427059905a9f7477e63ccd7c2f97bef6a72f2b7697dbd6d8499,0.0000,0.0000
0abdf2a067935346c4a31fe9e7957b382210b74fd9de88fdac746ad4297dda66,0.0000,0.0000
0ac36fc71ea6cd891d0bad64fbd32a91729fdc7b4bdb9352de02bdf85ebb0e85,0.0000,0.0000
0acad2ead62d3278c42805865161138e03bdd0aeacd41a81e8a7005a361e5db3,0.0000,0.0000
0ad63f85fe0741a0cbffa0b1b6e8471aa2c4f0f124425865e2cb6e2ba2fc93e0,0.0013,0.0013
0ae9262e28f6182e056ea8e95272a7c21dd2dadb06f1ba9e8ab3805077d70d04,0.0000,0.0000
0b0ba33acf8b1dfd4f09fefccfbfe0868c8e395bcb87b9bb07686aa5debff3c1,0.0001,0.0001
0b1f4079f9f822e155d2c75316cc78e5972f1104042da51b46e813520a06ac0e,0.0002,0.0002
0b2ffc74865e4ca415639b6de281f811e693106d215a8fd82119e939d69c82fb,0.0067,0.0067
0b3760772cd5271bd51b5cbe9a5600965afde1d10f34bb6a5cda5910abbb71a1,0.0101,0.0101
0b4733f9057da7e640456749b186de805a0368985a3226ec110cf77068e67ae2,0.0000,0.0000
0b500194bf174ac108ea2de019dc0bed2eebd69dc264ec4da851bbd1122edecc,0.0006,0.0006
0b5515d37a0a9fc4d829e6a8f2e87904134f7306aaac9d4986fd7bb2f6defaa2,0.0000,0.0000
0b5ca8383350c16fcf3651a1d37386ad964744f1c06a7adf892f7199cb50d543,0.0017,0.0017
0b6214fab84bf2b93a755e25a88690f05fdb5d0963a5317d13742276bb9e7ae5,0.0000,0.0000
0b62d5c42fc099bede9e084f0a76aba6a85467d0295bfb0d4fc6a0c5ed5bbc5e,0.0021,0.0021
0b675f519424b6950650d576fc155087c587429cac67b85d52cc8467bdfd759e,0.0192,0.0192
0b67f3a9a7ab33be3df63fe1b1935d9d367524f608d8a69b2a5bf626f54955f8,0.0008,0.0008
0b8101a4362d68c631305cacfa0c033ef8851f74efd759959b574adfc0c51337,0.0000,0.0000
0b8d650a07dd3321f73a05d66cf63246277776edd25129cc164a73839b3f2dc6,0.0044,0.0044
0b98621ec020934d78ca40379ed77466baec23a44decf1b0fd851d1a8e27aec3,0.0000,0.0000
0bb784cb4e98415ef1e52026110dbc34753f9dff2efd2c72f5361bf7deaf051d,0.0001,0.0001
0bbc594a620d191d61d0559b20d61eebaf49fd7f6ce741b469b24919d9bb699b,0.0055,0.0055
0bbef4919a4a0312ddfdbf2bf045870ac666de97fe955891862d46b07dffebe5,0.0019,0.0019
0bc42f6204aa33018b0a8577ed8b824f161a7194be1decf984bf14030619a0f9,0.0028,0.0028
0bdadf155f69f01fa9b8d04b9ff1bb565e02656ceb58c4ea7ce697284d3ab506,0.0000,0.0000
0bdb23abaf6fe099beb92e5cad43865ff6b6c7e5d5f156905bc55dc59b0305b9,0.0005,0.0005
0bdfada9947d40e5af6c4e69ee8a3272b36884d79a3abc82554f2da712c77e13,0.0600,0.0600
0be2cbda84e0b20a76e4f7490edbdcb86f6e1ae27c2d574583ee8e256f294646,0.0001,0.0001
0bebc677cae2aa13e2ef72b030d37f6c92954cc34aa8fe8b4f5f4b7405b4595c,0.0002,0.0002
0bef3fe7bcc90de3b306fd6e59fbfb14f6e8c4229e1591b5675e4a6baa7a2245,0.0000,0.0000
0bfd4731dc7fa166e918750581ae77e5f7ebb29e353b7df46df041437110f5b9,0.0000,0.0000
0c00047e189975647df81ec94968ce5051f857b2139726e87da7e41e1ed86291,0.0001,0.0001
0c084a37603e183d4b4e88e355df1209b0860b3d164adbe7b2ad2cfde2f70170,0.0129,0.0129
0c0f5f0970dec922d6ccea133a25fe468286ce0b872564efa80869da904fe971,0.0245,0.0245
0c1452d973fb175174881c363c16c894878e61e69e8f6ba325f9daba73c2714d,0.0001,0.0001
0c17bb294a591db86e2116a0ecea8210199b19f0d57d31e72ce6d9220be09bec,0.0000,0.0000
0c220015b821172631c4fe6ad981bc7e0824804eee8a54c998a62d9266eb50f7,0.0048,0.0048
0c36f698e0774b16cce9de48eaf3d83193b5320976b4cd5f103e7b61b61a90a5,0.0017,0.0017
0c37a27d1103bff20955b97e4fb8012117ea1ac94edca4aeb2a430ce7e290a07,0.0020,0.0020
0c45f8db58262c59c10af70cad38041a49146b7df804730cdc164b36fac31bff,0.0001,0.0001
0c58af66bb6538ade2a13633259fa96816d823826e59681b2227bacaf2d0a1e7,0.0013,0.0013
0c718a2c510e008c06fd29066e573efa0b7294a9c6a34148dec221c9254e3bac,0.0000,0.0000
0c9d0e0972666db951e24b5a7c4643e34209174792c9e23cabc27c8047dcbf06,0.0066,0.0066
0ca32f1440d57c5ea065b7877ebf4574f14192364fee9828a99af33b6b5ca637,0.0001,0.0001
0ca721c729cc5869c75ec6bfd2bd4c7cc9408a542529c78c64e82a4f4087743a,0.0015,0.0015
0cad741bc816bdb0352f3faf34102f8efaefe5c9f1ec6a1ebb0b8f4fb56a44ba,0.0003,0.0003
0cbd5c1320a9b5c7d9fb7da4aaf497c7906bf2f1c6a3ea34b117940ee1eadbe5,0.0010,0.0010
0cbe654fbd66b6dcbb287ba571d5d3c599c6fb7f39d4ffa618a7727b69c8c54d,0.0000,0.0000
0cc157c6de50d8a7a3a96ed3b64ebc22e5add7852535e3c4784c735c6a3fb42a,0.0006,0.0006
0cc9dfc7c65aa51e462961236c12ed6fe91fc4781ad615a8a3556054cf0bcc1e,0.0530,0.0530
0cd0658396389901352504a2be36582db87b2b269cefd9c8cb5e26edad3e438a,0.0001,0.0001
0cdd175f51371b4cd744ed09c93c73d4352be933019695520e7dda99a5821ad0,0.0009,0.0009
0cf30d847176bb1451a1591d44d8a0d40c5ac1ee7df4b0cc02717db329288bc7,0.0005,0.0005
0cf60480964d93c769a4331781b4b1259e6d7f760b57e6a54c736cd1e2dd3a23,0.0001,0.0001
0d07f727286efe52d25eea1801cf395426c5ff85470a8f450f5a284f93e52e8e,0.0001,0.0001
0d12749359ff15a913e24d733308c8df2c8943d7eca6c490f101142abf7c0ce8,0.0054,0.0054
0d221fc646b9afb7cae53095d9d857234c396266ab7d9de27ed1634ec96d3872,0.0016,0.0016
0d25266fece30a7d4b1bb58357b186ae78e09f77d51ee1e5eebd920183a94d53,0.0010,0.0010
0d2fe8d185c50c1dd08026f7d750dfbd5b6114240342cf5cb46e86e94adcf333,0.0000,0.0000
0d31f611c93c33448a6297f3da60102e36a8c212a6bfb47d98d8a7d74aadeb95,0.2770,0.2770
0d36a2cd227c862c1e552ec3fa1ead1cdbbd7a5b4d01efccb56b04a37f018fdc,0.0022,0.0022
0d37cf238822ac9c37a2243bb6631a1a4ac54fb730c1d082576b9135d9d53ef7,0.0036,0.0036
0d403392049e5902d6324b09cf2383bf04f5d8781733f612fb26bcc07c326df9,0.0001,0.0001
0d4936aa1a72ed194602715657b64512364b748394aac017296363c86797f5ec,0.0003,0.0003
0d508192456c7874bcc1830d8a9dd66f04e5d2ca7c4a253a9c15ce69e42cf0ee,0.0013,0.0013
0d6b4682b5bab2476effd2c23d1997f3394703540d7da8861490b0e369d5725f,0.0009,0.0009
0d6db32e0c98bb34fb6825ccf2a8ec5f7a99ad71fe0483951cdaacf224015cfd,0.0039,0.0039
0d6f1e08076a155ce1b0c2e159385d972d0f289fd4a08713ae9bc33678237560,0.0007,0.0007
0d82fe2fb1752b5b6cd0fdda05c99162715f3fbae9f00962c1740cb320cef56f,0.0121,0.0121
0d8563970a7f4487f6b7c40e327daf0b48347f6a5d11923e84bd51c627a78cc5,0.0007,0.0007
0d9430766beb3cd07aa3a42661fa16e5e849f8334d8cfe11f6d8431c93b86904,0.0001,0.0001
0d9ad6e2ba7bf4f53c84282a68a65be739da2241c8035bf5ea57d901a17518eb,0.0013,0.0013
0daadb60421d76dc5d2537a5d07c53c7e56eb52a36240a83ecbefee47ce6e76d,0.0041,0.0041
0dc04d90bda24b2259fa0ccb18dae5048d3471b2a1a5e8b909501df174192fc7,0.0006,0.0006
0dc354fdda0fe7114eb72b93e1fa4c041b225e04d4ab018653928de0723659ec,0.0001,0.0001
0dc6134314c6e9670e87edf1334234dd51589dcd82463e9fcc3d7392714aeef6,0.2382,0.2382
0dc6581dc1f79be7d742e8b210b002a773af0a44e1eee4ca9609d670bf67d2d4,0.0000,0.0000
0dc9d00bc2d5c5e288531de29a8b575e91bafbc4676623befe5025f033c0a501,0.0000,0.0000
0dcad31fbd1f052603bf0254b4b13365406aa6d840634d962d41dd32eed8aa10,0.0157,0.0157
0dcd9a7d5444b69195c3c6d74e5b918c357bdc33823113034f793d6490e82f9f,0.1072,0.1072
0dcf23d665d59fb504bd8e3376183b60922142748427c6e09f3afc3cd3863e82,0.0000,0.0000
0dd777c55886dac7d168d3128c94b3b72fad05b66863c84575fe1deafe016f09,0.0004,0.0004
0ddff50f48efa3373a79766160046b13d3c687f390a6f04762257599e7b0f02a,0.0003,0.0003
0de396673e7fc1e06e9e06be9a65f137ca263266b4c37fe1b129587aa3dcfc57,0.0000,0.0000
0de3da3a3fc390ec15514c3a7edc890e75a7c612acf4bb85fcff3a8a1de1202c,0.0038,0.0038
0dee5549d771101a1ce79c32918032f78c98e9501a9171461dd2d89c2d96fdf2,0.0000,0.0000
0df2575092e04060be455b852254c86400846bdd5633ce26d74ba79174656153,0.0259,0.0259
0df30a505b1ea7087426d07a2259e4af3697d820792f836e1cf1d6a8969e8d00,0.0085,0.0085
0e02edce537dd9515f9395b2351925a29db4bf69e191e20752c06afba1693f14,0.0006,0.0006
0e06f1102a079d8ddc810af5661669a5a15252513505e1925b13cfe528f77364,0.0000,0.0000
0e0855ace17688b01a53b1f531f932ba2744eb0869295d29ca808c2d54701f11,0.0028,0.0028
0e08fb437913a70338b4ce09fb9d20e310534234ac560b1afc79f8a356410af2,0.0049,0.0049
0e0daef17754df8d6a14c55b12f9ab9d1e47e53d5133b2698842b207a8149dc9,0.0006,0.0006
0e1206db1332600e715ba6deea5d4cd80257c8a190545111ae74b10c40ccc349,0.0002,0.0002
0e1d42cf42e4d51762c76f4b379f2caf9313d250f224e14f87e8fd82a58d4068,0.0005,0.0005
0e2f322acbe2e0b56513bc13a05ae9b7916cca3b4cfa702d8ff598c38857428f,0.0000,0.0000
0e4634cce25a9b80e047e9007871968e32f42bb2a07dd35a23317b2841ab4da8,0.0000,0.0000
0e4c366ec86e9176ef714ac1ac7e241a9c092480f42aeea1db2d7f882add19a0,0.0054,0.0054
0e4f3c787764463a0922bdb63d08f0f09042fbaed8764ab83cddab39fa211a2f,0.0000,0.0000
0e52b5454c2a07e1216f4154945e570e23d6edb4d7e9a9902b1b135370b3ee66,0.0002,0.0002
0e5ed3e2c5608572f7d7fb5a17bbc0a7a4549f513d0a437eec45a594a392c409,0.0000,0.0000
0e5fc7fbe601b340394d7a459fa38238043c4b9b096206bf4580b4dfbf7eef3a,0.0001,0.0001
0e6ec91b204fccdd05c9638c26c62798bff182268913db2a3e8cb3550c26c7ff,0.0000,0.0000
0e754e62f3a29b92a2817ba715606db71e1ea27dd3fa764b03a57698cd27a6c8,0.0019,0.0019
0e764fdac83a24ee1a7d29eacbf1d8b2202a242505b35f76b8cd6f7e1042dd55,0.0007,0.0007
0e8204f92377b6795548e0e0ad8ef8095232336c7d2734cddb177ee77d97159d,0.0004,0.0004
0e82ba4c06ba53e0885c48128e3245b5722658b46c2c84c96bc935d975d0bfe9,0.0011,0.0011
0e8773d90e68577826270732f59e95c0b7033fdcf52a64b9c054666849d97109,0.0012,0.0012
0e94631301fa210c543994c6865d39c282a42f789d698c9e2470fc7d63fb1a1b,0.0000,0.0000
0e9adc023bb2f0a68cc4740714d02c98e7502ade357a4027fb33eff09c65d9f9,0.0015,0.0015
0e9c13ba5e68d4a972856a3bf8df5e05842795868503a8e5ed6bcf8e4872f60c,0.0004,0.0004
0ea3e9de20416b44ef0f257e47b6f418eaf1cccf1bdc1d4eccc4b006598d3d69,0.0001,0.0001
0eaeede5257feea28abc66d3a16d7b20c35ce07ad096b657bd1c2ba8d61ae8c8,0.0029,0.0029
0ec05479ba97e2a8172d1b671a7adcbdd034561e6441179778cbf3c5be780d69,0.0060,0.0060
0ec16dc0b4e812c130449a10d7d55255bcb74317fa1dbc3b4d8eaf1104226e6e,0.0252,0.0252
0ed1a73e604b52ca834b2caf899b92f246f494ccf8a612ecf6853c5cee65cc95,0.0016,0.0016
0ed353131379fc202e38e0274cbe2be601bf607101d69e561ec70e2dfadcd933,0.0018,0.0018
0edc24ad108880c8d99c914c32abf0a03fe2c68012e1c1d6b7ed6c178f652e63,0.0030,0.0030
0edd81e4e165c1c5580d4fc2f6c4b73bf4e1dc93de8d37d0645a42b18563e84f,0.0015,0.0015
0ee3d7c58265a74a1c48fd758314a8b1879feda3a1e7d5fb189b718cf020f8ae,0.0006,0.0006
0f01011a8d1dc56a34dc143abf86ae680a0d083e4da0a73bb6d2e58e2a346e65,0.0000,0.0000
0f074c9e069baeb001d68ca313a7bf7d6ca751a33e75a2b82b4e313580c6a465,0.0002,0.0002
0f0d37a823b3516f8b79ed0894bad878e37fba138c51103ac273d7671f456cdc,0.0000,0.0000
0f1418392b0f66b4a9a53b6483ae42a6828ccc33ecf990c5c01cdfac741b8fe3,0.0008,0.0008
0f1ae04cda84e03063c13fe99edeba9b6eff50a5f9d2a680f70f1b06ac2d6392,0.0001,0.0001
0f1cdf6b8ea529dba587354124da8b31d2ca694ac50038c32fbc1c959b2ae49c,0.0006,0.0006
0f21469015df3c4503a4c7f67524ca529656a1dfe3c34114b70c2ea40778df7d,0.0001,0.0001
0f23bbf2156aed1db220bd83bab31a6a40474589ef24050105dfcc26ff77943e,0.0009,0.0009
0f2bcb9c5b68e30929d80e150f07065404d924c1f8a645aa66457720f7511edb,0.0000,0.0000
0f2eeb0070aa46a0de24b9917313f4827c085d15af54803145d78b15d0013416,0.0000,0.0000
0f37b241ec378c43f9c2a0dd148293bcd23fefb587653c834c51ec2414554ed5,0.0006,0.0006
0f405c3f70761b57103165aa952b0d3f3933b7d307225583da75646afe8fbc15,0.0000,0.0000
0f424b3ac4778c8ffddda1444b215e91a38a3bda81724b912e352a9f3058e41f,0.0030,0.0030
0f5037c2a1173dea723c843835e6a30654c36b36ec9d0b1a030d6c5fa4a4bd45,0.0001,0.0001
0f68938801e228e8f46d868adb399f0495f74d869917e81ac98adb2770dcd903,0.0003,0.0003
0f81aac2f5df2e73601f71373d34ebab305e1e3f0c4e4dfe6b522337905e84ad,0.0176,0.0176
0f855a24cd2bed41c3851f06587b454061a75126ee69c98658958f49e1bb9202,0.0000,0.0000
0f86f9f0a8ac8f4e6247de91c2be87f5e21a39721ea5b9b854e4bd8bc9cdbde4,0.0322,0.0322
0f88bbb9a088555ad0acb3935856f41cdb90784aa65e7efa01321be9e9884d38,0.0039,0.0039
0f91d46c216fcdc5ea9af990a2a105a95ba6fd9e1f74f017a5fe1fbf39da515c,0.0016,0.0016
0f9706dc3f0ca19f705c2d5591c3e23f611021cb4d143b06a1e6f6ed2a6e4a77,0.0048,0.0048
0fa080f6c605ba980ac56b337a1b500a924783e311294c019e3632d2bd9394dc,0.0636,0.0636
0fa37e4822bd40898ea3ae351c6431dfa2e0fc91f8677b56d1a1a0086d571939,0.0077,0.0077
0fa6331c28ded09b83aa4296ba87ffff0e2de79536394e24710407e2a5e31fe1,0.0005,0.0005
0fb620ffe915a5255914b611cfae5a075274893fab35bd25791b6ad99de7b624,0.0471,0.0471
0fbf3e0dd585794cda108df0f0164731b64e7b986141943f85bea5a44a959a39,0.0054,0.0054
0fc14f4381bb70069ec01a0153ac0aa182cb28381c49a232feb9c837d73e5975,0.0006,0.0006
0fd4e058b5b0ffea76fa05adc47872f6118d17c42753a6e4390623b111436313,0.0004,0.0004
0ff0623db061cf894dcf62d4b81acc0be332bb472b052ce65bc960ca95918895,0.0000,0.0000
10017f7e9d978cc70ebb3a9a5fd1bb2a766204c4a6d685dbc3d9f656462df3f5,0.0035,0.0035
1003cc10cb21ce815b57a2dd2585fb22e3ea786e7833d29168fb6867721522a8,0.0000,0.0000
100a36f68fc0ef673f4fcc90a11ba50e53ce16d7239dd66219eeb5f711a3f529,0.0020,0.0020
100c624eedd20efb11cb7d6504dc78d572d420505fac156b3bfba19686968657,0.0034,0.0034
100cde7251051c6b0ca6753141162f563b7d3750f3358c5b8851f2943b5142e6,0.0001,0.0001
1015a25bdc04af857a12672031b0688f1606066895f1e34a563d4ff2be460a3e,0.0014,0.0014
101cfea4fcc17b7a32f7ba24bb7053882d951a2b7d295711801a27f56615a431,0.0002,0.0002
101fb2117afb52c5c4fd8930ecbf9bab09ff4463a026c0580e60ab6aad36088f,0.0027,0.0027
1022abc19883b3e74d99dbf20747fc3fb00f733b21e72fcddb89748f9ab1d8b4,0.0029,0.0029
1040550f74728172ff21d5e9b1591d846a0c212b6149ebde9bf881c84e5ac0ae,0.0001,0.0001
10457f7e5803502471344d77abad47e11be5afb9540893908cb5ccfbc705b2f6,0.0001,0.0001
10516b6751ba84ec787bf7db2ea54b7d9db4686008bdbc0348d766e1e3096041,0.0000,0.0000
1053301c21bc1f8fd140ef96f27b604a5984aef37897353f9651a44b5f38f8af,0.0000,0.0000
1053e4b326b816f2aad57c325be0e12f0c9b94665a6c2eec277103a74b3b60dd,0.0009,0.0009
105a92b5384ab9ab0e5531688ac6dd62281fd931272a1346fe347af7ed6eb6c8,0.0003,0.0003
105c0d884f128dc9691520b3993df0819379b630f4d66b4c8e42a2fd7bd02a6c,0.0002,0.0002
10646f26655ac48efe7d5130299a994ed225c834a362aa915b0ee77ba73b8296,0.0021,0.0021
106cb83757a8266cf9f8ef6a40f75c1f06ee9baf9c5563b196273b58304658f2,0.0003,0.0003
106de2ad592b7e2fc0168f28225f333543efae654d46a7964577e25867346e14,0.0000,0.0000
10741fd8c14b357cf16d7864a62c1cd408d1b4276aee2ba2639b52bcf08ca949,0.0043,0.0043
10905a08fb2f04ed1181b6d1e10de6670dd0839174ed68d4726f057e296e0a9b,0.0032,0.0032
10a11713d4efbb0250829408f7c69f399b9b5709d8a8374f9a40e7a0c4871c15,0.0001,0.0001
10a491b2423a90beeaa897c84d93879c352d7e5f37735322f02ce95a47a7ddbb,0.0000,0.0000
10ad4f778dce50c477cf09cec4c646fb8d9190a6860ed1513057b79b82269d1b,0.0000,0.0000
10c68fd903ceca20190c83d95a6d39780749ebcbd696f5758a2814b8bd36547e,0.0000,0.0000
10cf60d43f945dbb2bb681bde90fbcdfdb02d41c6d687c5983845e48d9c42b9e,0.0046,0.0046
10fdb3c7c6d517e5057c4b0ffa53e8fb26ba4b1bca3e4ba9e2c60320e6bf32ec,0.0510,0.0510
11036aca6ec290c438836f0b47e0d4ac46a646c0a170cc215d212fc384a038fe,0.0000,0.0000
11139006e4c39e528e8addaf3d65409be0aaa0e4accaba571c9533dea8457b2f,0.0012,0.0012
1121c5cf50560cc5da040fa20ceda47169fa052e05cedf0d1a78b73e48a1c450,0.0001,0.0001
112701ac4e50588172a8f1cff2e7e3e3126f8368d61f858aec89443a6e70aa67,0.0028,0.0028
112be1cf3a4dd61f337dc12263a5948a5dade50b1a40d3835a6e67526af4241a,0.0000,0.0000
113afeedc6845d47f53a0165e4895bedc22da473f6794be52504550abe95c442,0.0000,0.0000
113b66484e18e42339d113682919a4878444d14c67cf53cf0339b7fa12102c8d,0.0001,0.0001
11402db743b2be0747172b42bf2b8c4c03a3e8987eed414c874fa6d7ce16db3c,0.0000,0.0000
1142fd0cad443607ac9956d6f0993131304f6155f3cf029b24060b1feb6307af,0.0000,0.0000
11624edce22deb4e840e341c841eccfa09840c964bc29e65d949bf54b89dfb63,0.0017,0.0017
119bb3fd3fbd6de8c3eb1bb1c519a23de13946799afbc320229ae1cc460b03fd,0.0020,0.0020
119c6217b4b9b436abb0e61222ed3b1586277a2c5a40b57e28e064ba8aa4b8fb,0.0001,0.0001
11c4b702744246224e1624ce8879efc8df03e9d7b2998a2cc0487df1ec99cc89,0.0011,0.0011
11d226915d907617e6f1ffbeb5ec732f39fd55dcb62933feb13993a23782ce92,0.0019,0.0019
11d257e9d689c47bb5d54f427b67af077d3767b44bababf836cc00512794ebcf,0.0056,0.0056
11d4c6b091fa2802cfe42f992353a544ba30ed816da3c1e19dec7e59c040eba6,0.0025,0.0025
11d684e87210b16010cd735dd7d5b6ae9cfb9892511a3b43f639c08e28fa9260,0.0006,0.0006
11d73f3005989037bcd027d1ef1f4c14de8fc345f3d55f7654a9b221a56fbff5,0.0003,0.0003
11f96c2e3dc1a19adece0953d5c2600c3c0d5ae1d3ac906f57786df9936a63d3,0.0000,0.0000
1202be9aa3a46d5e5e40d3be53d61dd99cc1b3474cb1ff2a50a5f530c6b365fd,0.0002,0.0002
120305d4642477222465e7997d585b22d11dc8fec2edd4cad7fb69bed3befa42,0.0001,0.0001
1206d938354d012ba9d92fa896a082e70def73b756421309d5b05b5f14cf93c8,0.0074,0.0074
120cf29cf457912cb0c80b4de07f1ad70ad0bf7125ece0fe8d2056edafa7c025,0.0000,0.0000
121577d947232d175a28b7ef2ad27f32bae640258ec99695d81c3949de133d6b,0.0012,0.0012
12214613a3147c503f1093e93ec9703609432bab32ee014e23be5cc92876773f,0.0032,0.0032
123e8832f11f54b7357c4874f06407e4c9522b1e2220ffd9ff0ee5f15ac65d9a,0.0000,0.0000
125ad3511a855b952ed7d62da4e5260aa1aebe6057d6a9c932772c25d31b8299,0.0009,0.0009
125c8f2d4f38aed8a2e8d3039855d7c356985ac3edb684c3b8bae346eac869b4,0.0008,0.0008
125da4001ab34b6eca4abd7c8123795d59974e14d53747ff10c05cdce77e2338,0.0005,0.0005
126114dbc0c193a4e9526d87c05b2d4ce11780da37b823f7cdd342f3afb02f5e,0.0004,0.0004
126a915cf62dfd2778496d24c4af32696463137f4dd85e603e99c1c6855ccf06,0.0020,0.0020
1273bb80c4bedf3fc91cd0d2d3455357226d6024c57144cdf4fa86576b246cd1,0.0004,0.0004
12807d84cae794e54cbfa521e71864de9f2385f2f9fee9e3d1542f3dd024524f,0.0002,0.0002
129505a18f9b0366d053398613bf44d5546df76a78fb9b2db59ee6aa318f8d2f,0.0000,0.0000
12bdf104eb2a8197338c1fae0ef7ec4f9dd57237b4ca3894789801c250035bcf,0.0000,0.0000
12c1524841468fa55c6bab5bd32daad4c4412c1c64533767b5f8a57640e7c30f,0.0017,0.0017
12d03903dbfce82b37d16138eb6b8f671d54d107a4f075704e88dff876e7dc50,0.0000,0.0000
12dfa61a661f7aba024ef26b97b50c04a098e7e0775036abcc81a460baab4b6a,0.0001,0.0001
12e66fc0f0473d3add93079830e0bb1266dc848537a9cb7de02e562b7e7a35af,0.0005,0.0005
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,0.5162,0.5162
12fa2e08849cb5fe16ac1b781fa7aec42e501347e9948fe25fe4315dd931dd88,0.0001,0.0001
